C13  -20.6738  -175.9307  201.8998  0.499775  0.117042  1.059555  18.43
EUAP  -20.6738  -175.9307  201.8998  0.187080  0.103589  1.229546  6.04
N01W  -20.6738  -175.9307  201.8998  0.477629  0.243199  2.452707  13.41
PNGI  -20.6738  -175.9307  201.8998  0.199999  0.158778  1.806508  5.66
TNGA  -20.6738  -175.9307  201.8998  0.221166  0.134141  1.543150  7.73
A01  -20.4025  -175.3087  191.8792  0.279842  0.154936  2.008709  9.21
A02W  -20.4025  -175.3087  191.8792  0.297995  0.185318  2.391824  9.91
A03  -20.4025  -175.3087  191.8792  0.397433  0.231075  2.875302  13.25
A05  -20.4025  -175.3087  191.8792  0.606426  0.267252  2.647814  19.79
A09  -20.4025  -175.3087  191.8792  0.652654  0.185307  1.665690  19.89
A10W  -20.4025  -175.3087  191.8792  0.622693  0.181163  1.605917  18.41
A11  -20.4025  -175.3087  191.8792  0.671954  0.271314  2.325208  19.12
A12W  -20.4025  -175.3087  191.8792  0.632613  0.185862  1.439561  17.12
B01W  -20.4025  -175.3087  191.8792  0.234618  0.154648  1.966745  8.96
B02  -20.4025  -175.3087  191.8792  0.361248  0.236430  2.997034  13.86
B03  -20.4025  -175.3087  191.8792  0.402301  0.249674  3.086859  15.47
B04W  -20.4025  -175.3087  191.8792  0.419065  0.240874  3.090422  15.98
B05W  -20.4025  -175.3087  191.8792  0.439656  0.227766  2.966348  16.42
B07W  -20.4025  -175.3087  191.8792  0.567526  0.220073  2.439556  20.24
B08  -20.4025  -175.3087  191.8792  0.652985  0.223671  2.063966  22.84
B10  -20.4025  -175.3087  191.8792  0.609942  0.283036  2.350330  19.77
B11W  -20.4025  -175.3087  191.8792  0.568485  0.297802  3.006965  17.88
B12  -20.4025  -175.3087  191.8792  0.660368  0.358081  2.870019  19.61
C01W  -20.4025  -175.3087  191.8792  0.235082  0.171990  2.135734  9.19
C03W  -20.4025  -175.3087  191.8792  0.377375  0.239884  3.059654  14.09
C06  -20.4025  -175.3087  191.8792  0.419619  0.211692  2.278743  14.90
C08W  -20.4025  -175.3087  191.8792  0.580146  0.292560  2.990130  21.26
C10W  -20.4025  -175.3087  191.8792  0.572219  0.251041  2.098535  20.26
C11W  -20.4025  -175.3087  191.8792  0.543139  0.250020  2.373697  18.39
C13  -20.4025  -175.3087  191.8792  0.577672  0.155188  1.626008  20.03
C15  -20.4025  -175.3087  191.8792  0.638216  0.292894  2.399035  20.10
C16W  -20.4025  -175.3087  191.8792  0.586963  0.259979  2.248581  18.15
EUAP  -20.4025  -175.3087  191.8792  0.196088  0.116112  1.494142  6.68
FONI  -20.4025  -175.3087  191.8792  0.153540  0.118303  1.479093  5.70
N01W  -20.4025  -175.3087  191.8792  0.510888  0.224851  2.465848  16.16
PNGI  -20.4025  -175.3087  191.8792  0.180480  0.114579  1.472235  6.12
S01W  -20.4025  -175.3087  191.8792  0.378917  0.218419  2.844607  10.94
A02W  -21.0909  -176.1149  185.1701  0.480504  0.224037  2.054697  19.01
A10W  -21.0909  -176.1149  185.1701  0.546742  0.133349  1.177600  21.10
A11  -21.0909  -176.1149  185.1701  0.565438  0.243766  2.002349  20.96
B02  -21.0909  -176.1149  185.1701  0.421915  0.256753  2.219512  13.26
B04W  -21.0909  -176.1149  185.1701  0.437405  0.239321  2.200390  14.21
B05W  -21.0909  -176.1149  185.1701  0.466719  0.216448  1.895198  15.21
B06  -21.0909  -176.1149  185.1701  0.470790  0.226582  1.902990  15.29
B12  -21.0909  -176.1149  185.1701  0.540511  0.154132  1.224638  15.84
C01W  -21.0909  -176.1149  185.1701  0.328031  0.266313  2.585328  11.43
C03W  -21.0909  -176.1149  185.1701  0.467298  0.281858  2.645923  18.68
C13  -21.0909  -176.1149  185.1701  0.547107  0.159447  1.328376  20.98
FONI  -21.0909  -176.1149  185.1701  0.171352  0.114216  1.141030  5.18
PNGI  -21.0909  -176.1149  185.1701  0.235574  0.151335  1.573385  6.27
S01W  -21.0909  -176.1149  185.1701  0.447443  0.209040  1.943330  16.45
A01  -20.4003  -175.5445  168.4243  0.377555  0.202874  2.252723  13.49
A03  -20.4003  -175.5445  168.4243  0.477642  0.221557  2.507587  17.57
A06W  -20.4003  -175.5445  168.4243  0.465622  0.190970  2.295167  16.82
A11  -20.4003  -175.5445  168.4243  0.577081  0.134050  1.355474  18.35
B02  -20.4003  -175.5445  168.4243  0.391355  0.251722  3.045505  16.44
B03  -20.4003  -175.5445  168.4243  0.409711  0.305780  3.484026  17.47
B04W  -20.4003  -175.5445  168.4243  0.425989  0.220219  2.722190  18.11
B05W  -20.4003  -175.5445  168.4243  0.393149  0.215916  2.567313  16.56
B06  -20.4003  -175.5445  168.4243  0.411346  0.242312  2.794389  16.99
B08  -20.4003  -175.5445  168.4243  0.508299  0.257515  2.196111  20.25
B09W  -20.4003  -175.5445  168.4243  0.412035  0.192888  1.518684  15.78
B10  -20.4003  -175.5445  168.4243  0.395536  0.248442  2.349010  14.46
C03W  -20.4003  -175.5445  168.4243  0.427610  0.251288  3.055188  18.03
C05W  -20.4003  -175.5445  168.4243  0.458530  0.246460  2.755829  19.88
C06  -20.4003  -175.5445  168.4243  0.460955  0.229813  2.337247  18.82
C07W  -20.4003  -175.5445  168.4243  0.491551  0.300539  2.980292  20.55
C08W  -20.4003  -175.5445  168.4243  0.456410  0.302395  3.011358  19.45
C09W  -20.4003  -175.5445  168.4243  0.501300  0.276449  2.822184  21.26
C10W  -20.4003  -175.5445  168.4243  0.548728  0.272792  2.815823  22.51
C16W  -20.4003  -175.5445  168.4243  0.511877  0.155648  1.559874  18.04
N01W  -20.4003  -175.5445  168.4243  0.499712  0.228244  2.298948  16.89
A01  -19.6550  -174.5963  108.0761  0.195017  0.127135  1.407528  5.65
B02  -19.6550  -174.5963  108.0761  0.269415  0.169221  1.850528  15.23
B04W  -19.6550  -174.5963  108.0761  0.199339  0.139630  1.511206  9.89
