B06  -21.7022  -176.2139  177.2180  0.465513  0.269862  1.841352  12.83
C01W  -21.7022  -176.2139  177.2180  0.293945  0.254096  2.161826  9.04
C03W  -21.7022  -176.2139  177.2180  0.382425  0.297162  2.576728  14.19
C05W  -21.7022  -176.2139  177.2180  0.474877  0.249042  1.789577  16.62
C08W  -21.7022  -176.2139  177.2180  0.520872  0.209108  1.614380  16.74
S01W  -21.7022  -176.2139  177.2180  0.383961  0.242228  2.190447  15.92
A02W  -19.4721  -174.4225  78.7959  0.203836  0.134889  1.473519  5.43
A03  -19.4721  -174.4225  78.7959  0.204979  0.142895  1.555259  5.41
B01W  -19.4721  -174.4225  78.7959  0.105459  0.082620  0.860399  6.36
B02  -19.4721  -174.4225  78.7959  0.248070  0.153778  1.664571  14.22
B05W  -19.4721  -174.4225  78.7959  0.241419  0.142602  1.549228  10.95
B07W  -19.4721  -174.4225  78.7959  0.337799  0.205073  2.095799  13.57
C05W  -19.4721  -174.4225  78.7959  0.369253  0.180045  1.652337  12.58
C08W  -19.4721  -174.4225  78.7959  0.436208  0.164771  1.451390  15.25
N01W  -19.4721  -174.4225  78.7959  0.247227  0.152159  1.647049  12.35
PNGI  -19.4721  -174.4225  78.7959  0.116781  0.091067  0.945172  9.07
A01  -19.9568  -174.5697  76.7376  0.192022  0.153146  1.564703  6.29
A02W  -19.9568  -174.5697  76.7376  0.191365  0.125305  1.357419  6.29
A03  -19.9568  -174.5697  76.7376  0.228175  0.152038  1.679655  7.30
B07W  -19.9568  -174.5697  76.7376  0.318042  0.219367  2.372224  13.85
C01W  -19.9568  -174.5697  76.7376  0.134954  0.094024  1.004521  7.95
C03W  -19.9568  -174.5697  76.7376  0.248234  0.131061  1.471929  10.25
C05W  -19.9568  -174.5697  76.7376  0.265736  0.163424  1.805446  10.94
C08W  -19.9568  -174.5697  76.7376  0.404170  0.194998  1.942404  16.40
FONI  -19.9568  -174.5697  76.7376  0.091106  0.075678  0.796357  7.57
A03  -20.5686  -175.9238  29.6823  0.221515  0.133198  1.525674  14.25
A05  -20.5686  -175.9238  29.6823  0.282786  0.156425  1.807169  18.56
A07  -20.5686  -175.9238  29.6823  0.274758  0.168241  1.950418  18.35
A11  -20.5686  -175.9238  29.6823  0.290010  0.136494  1.691176  14.18
B07W  -20.5686  -175.9238  29.6823  0.160069  0.136423  1.497530  10.55
B08  -20.5686  -175.9238  29.6823  0.232107  0.161249  1.801319  14.68
B10  -20.5686  -175.9238  29.6823  0.277151  0.141607  1.695613  14.92
C01W  -20.5686  -175.9238  29.6823  0.201450  0.142382  1.575275  14.48
C08W  -20.5686  -175.9238  29.6823  0.096080  0.074371  0.816376  11.39
C13  -20.5686  -175.9238  29.6823  0.185687  0.151971  1.684040  20.58
A02W  -21.8200  -175.5643  90.5907  0.213922  0.116326  1.524041  15.22
A03  -21.8200  -175.5643  90.5907  0.276322  0.162384  2.121283  18.94
A05  -21.8200  -175.5643  90.5907  0.418055  0.235901  3.077195  25.11
A06W  -21.8200  -175.5643  90.5907  0.354135  0.222354  2.896278  19.57
A07  -21.8200  -175.5643  90.5907  0.404635  0.294961  3.741283  21.44
A08W  -21.8200  -175.5643  90.5907  0.357891  0.219466  2.879540  17.44
A09  -21.8200  -175.5643  90.5907  0.433545  0.272829  3.520244  19.62
A10W  -21.8200  -175.5643  90.5907  0.432276  0.264195  3.309920  18.00
A11  -21.8200  -175.5643  90.5907  0.495398  0.265600  3.252670  18.63
A12W  -21.8200  -175.5643  90.5907  0.357693  0.213367  2.799524  12.16
A14W  -21.8200  -175.5643  90.5907  0.581637  0.308686  3.297588  13.76
B03  -21.8200  -175.5643  90.5907  0.426058  0.210277  2.829757  13.96
B06  -21.8200  -175.5643  90.5907  0.447170  0.225037  2.836539  13.89
B07W  -21.8200  -175.5643  90.5907  0.523860  0.231484  2.657830  15.70
B08  -21.8200  -175.5643  90.5907  0.564080  0.262361  2.439295  16.51
B10  -21.8200  -175.5643  90.5907  0.688480  0.303715  2.347923  18.66
B11W  -21.8200  -175.5643  90.5907  0.662631  0.267020  2.440311  17.55
C03W  -21.8200  -175.5643  90.5907  0.292776  0.161834  2.120268  15.93
C06  -21.8200  -175.5643  90.5907  0.307144  0.193926  2.555694  15.83
C07W  -21.8200  -175.5643  90.5907  0.572661  0.287301  3.100094  18.66
C08W  -21.8200  -175.5643  90.5907  0.517252  0.303059  3.595996  18.78
C09W  -21.8200  -175.5643  90.5907  0.451686  0.264302  3.171654  18.72
C10W  -21.8200  -175.5643  90.5907  0.431737  0.293949  3.518439  19.64
C11W  -21.8200  -175.5643  90.5907  0.369357  0.233879  3.037625  18.72
C15  -21.8200  -175.5643  90.5907  0.637968  0.318663  2.831228  19.23
C16W  -21.8200  -175.5643  90.5907  0.423918  0.295162  3.688994  14.81
C17W  -21.8200  -175.5643  90.5907  0.599916  0.281103  3.144568  16.48
S01W  -21.8200  -175.5643  90.5907  0.234558  0.122704  1.602929  16.19
S02W  -21.8200  -175.5643  90.5907  0.398567  0.112719  1.130159  17.82
A09  -19.5786  -177.3917  388.9725  0.779128  0.287896  1.752005  14.62
B01W  -19.5786  -177.3917  388.9725  0.543153  0.368840  2.720887  9.46
B03  -19.5786  -177.3917  388.9725  0.696376  0.322480  1.728427  12.74
B04W  -19.5786  -177.3917  388.9725  0.694969  0.349467  2.345522  12.92
B05W  -19.5786  -177.3917  388.9725  0.696802  0.481094  2.920311  13.19
B10  -19.5786  -177.3917  388.9725  0.762059  0.275865  1.930726  15.24
B11W  -19.5786  -177.3917  388.9725  0.733727  0.434329  2.724797  14.81
B12  -19.5786  -177.3917  388.9725  0.733760  0.447894  2.624056  15.04
C08W  -19.5786  -177.3917  388.9725  0.843262  0.531228  3.242668  16.46
C09W  -19.5786  -177.3917  388.9725  0.788867  0.391038  2.462288  15.13
C10W  -19.5786  -177.3917  388.9725  0.835802  0.383202  2.342618  15.77
LBSA  -19.5786  -177.3917  388.9725  0.790504  0.402215  2.040033  10.50
N03W  -19.5786  -177.3917  388.9725  0.637655  0.265675  2.008594  12.57
TVNI  -19.5786  -177.3917  388.9725  0.742347  0.341176  1.763293  10.75
A01  -20.6738  -175.9307  201.8998  0.313620  0.197280  2.260500  10.50
A02W  -20.6738  -175.9307  201.8998  0.362699  0.215539  2.505824  12.54
A03  -20.6738  -175.9307  201.8998  0.431162  0.226623  2.179038  15.10
A05  -20.6738  -175.9307  201.8998  0.592723  0.192517  1.783107  21.23
B02  -20.6738  -175.9307  201.8998  0.421410  0.229709  2.159918  13.96
B04W  -20.6738  -175.9307  201.8998  0.417689  0.235514  2.430542  14.29
B05W  -20.6738  -175.9307  201.8998  0.406879  0.239753  2.371664  13.95
B06  -20.6738  -175.9307  201.8998  0.418336  0.197822  1.868938  14.33
C01W  -20.6738  -175.9307  201.8998  0.270591  0.171913  1.995368  9.42
C03W  -20.6738  -175.9307  201.8998  0.420592  0.250267  2.757069  15.63
C06  -20.6738  -175.9307  201.8998  0.483746  0.230145  2.233217  18.12
C08W  -20.6738  -175.9307  201.8998  0.524548  0.173160  1.639023  19.53
C10W  -20.6738  -175.9307  201.8998  0.508348  0.277974  2.384466  19.16
C11W  -20.6738  -175.9307  201.8998  0.479340  0.241091  2.117330  17.72
EUAP  -20.6738  -175.9307  201.8998  0.175481  0.101547  1.204370  5.67
N01W  -20.6738  -175.9307  201.8998  0.461304  0.241520  2.434352  12.95
PNGI  -20.6738  -175.9307  201.8998  0.189035  0.145218  1.650918  5.35
TNGA  -20.6738  -175.9307  201.8998  0.209329  0.121348  1.394883  7.31
A01  -20.4025  -175.3087  191.8792  0.278312  0.148239  1.921888  9.16
A02W  -20.4025  -175.3087  191.8792  0.296398  0.174207  2.248421  9.86
A03  -20.4025  -175.3087  191.8792  0.396384  0.229592  2.856846  13.21
A05  -20.4025  -175.3087  191.8792  0.605618  0.260513  2.581051  19.77
A09  -20.4025  -175.3087  191.8792  0.641828  0.185849  1.670562  19.56
A10W  -20.4025  -175.3087  191.8792  0.612608  0.180733  1.602100  18.11
A11  -20.4025  -175.3087  191.8792  0.656789  0.294102  2.520497  18.68
A12W  -20.4025  -175.3087  191.8792  0.619818  0.193813  1.501144  16.77
B01W  -20.4025  -175.3087  191.8792  0.232767  0.150253  1.910859  8.89
B02  -20.4025  -175.3087  191.8792  0.359952  0.235956  2.991030  13.81
B03  -20.4025  -175.3087  191.8792  0.403201  0.256416  3.170216  15.50
B04W  -20.4025  -175.3087  191.8792  0.419587  0.242720  3.114098  16.00
B05W  -20.4025  -175.3087  191.8792  0.435143  0.225154  2.932329  16.25
B07W  -20.4025  -175.3087  191.8792  0.570437  0.232567  2.578048  20.34
B08  -20.4025  -175.3087  191.8792  0.660729  0.247328  2.282266  23.11
B10  -20.4025  -175.3087  191.8792  0.607818  0.304159  2.525729  19.71
B11W  -20.4025  -175.3087  191.8792  0.573717  0.316206  3.192788  18.04
B12  -20.4025  -175.3087  191.8792  0.653187  0.380294  3.048058  19.40
C01W  -20.4025  -175.3087  191.8792  0.233575  0.169048  2.099195  9.13
C03W  -20.4025  -175.3087  191.8792  0.376083  0.235932  3.009254  14.04
C06  -20.4025  -175.3087  191.8792  0.420938  0.221984  2.389526  14.95
C08W  -20.4025  -175.3087  191.8792  0.582140  0.301526  3.081771  21.33
C10W  -20.4025  -175.3087  191.8792  0.568610  0.254492  2.127384  20.13
C11W  -20.4025  -175.3087  191.8792  0.553692  0.272253  2.584774  18.75
C13  -20.4025  -175.3087  191.8792  0.586231  0.167780  1.757943  20.33
C15  -20.4025  -175.3087  191.8792  0.620342  0.315072  2.580691  19.54
C16W  -20.4025  -175.3087  191.8792  0.576317  0.268171  2.319429  17.82
EUAP  -20.4025  -175.3087  191.8792  0.195400  0.117400  1.510725  6.66
FONI  -20.4025  -175.3087  191.8792  0.153064  0.113609  1.420405  5.69
